省份,科类,分数,百分位,位次,稳妥层次,分段数据源,推荐院校Top10,推荐专业Top12,问题数
广东,物理类,678,99.56,1701,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,2
广东,物理类,697,99.69,1191,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,2
广东,物理类,703,99.73,1048,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,2
广东,物理类,728,99.87,504,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,2
广东,物理类,750,99.99,42,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,2
广东,历史类,378,0.9,169413,专科,model,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
广东,历史类,403,3.79,164620,专科,model,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
广东,历史类,428,9.62,154914,专科,model,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
广东,历史类,453,19.81,137839,专科,model,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
广东,历史类,478,34.69,112718,专科,model,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
广东,历史类,503,52.99,81597,专科,model,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
广东,历史类,528,71.77,49443,二本,model,北京信息科技大学 | 上海第二工业大学 | 重庆文理学院 | 洛阳理工学院 | 安徽建筑大学 | 浙江科技大学 | 西安邮电大学 | 山东理工大学 | 成都工业学院 | 湖北经济学院,电子商务 | 护理学 | 现代物流管理 | 康复治疗学 | 大数据与会计 | 市场营销 | 物流管理 | 学前教育 | 应用韩语 | 临床药学 | 经济与金融 | 禁毒学,1
广东,历史类,553,87.84,21725,一本,model,深圳大学 | 南方科技大学 | 西湖大学 | 宁波大学 | 首都师范大学 | 北京邮电大学 | 南京航空航天大学 | 南京理工大学 | 西安电子科技大学 | 北京交通大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,1
广东,历史类,578,94.96,8829,双一流,model,北京邮电大学 | 南京航空航天大学 | 南京理工大学 | 西安电子科技大学 | 北京交通大学 | 合肥工业大学 | 苏州大学 | 郑州大学 | 云南大学 | 新疆大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,600,97.17,4964,211,model,哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学 | 同济大学 | 华中科技大学 | 武汉大学 | 中山大学 | 电子科技大学 | 北京理工大学 | 东南大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,603,97.39,4581,211,model,哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学 | 同济大学 | 华中科技大学 | 武汉大学 | 中山大学 | 电子科技大学 | 北京理工大学 | 东南大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,619,98.3,2985,211,model,哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学 | 同济大学 | 华中科技大学 | 武汉大学 | 中山大学 | 电子科技大学 | 北京理工大学 | 东南大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,628,98.65,2363,985,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,653,99.25,1317,985,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,678,99.54,809,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,697,99.68,562,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,703,99.72,496,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,728,99.87,240,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广东,历史类,750,99.99,20,C9,model,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,电子商务 | 护理学 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全 | 国际组织与全球治理,2
广西,物理类,312,14.22,224082,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
广西,物理类,337,21.34,205676,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
广西,物理类,362,29.79,183785,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
广西,物理类,387,39.02,159792,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
广西,物理类,412,48.63,134785,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
广西,物理类,437,58.09,110082,专科,eol.cn,北京信息科技大学 | 上海第二工业大学 | 重庆文理学院 | 洛阳理工学院 | 安徽建筑大学 | 浙江科技大学 | 西安邮电大学 | 山东理工大学 | 成都工业学院 | 湖北经济学院,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 护理学 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术,0
广西,物理类,462,66.79,87336,二本,eol.cn,北京信息科技大学 | 上海第二工业大学 | 重庆文理学院 | 洛阳理工学院 | 安徽建筑大学 | 浙江科技大学 | 西安邮电大学 | 山东理工大学 | 成都工业学院 | 湖北经济学院,护理学 | 现代物流管理 | 口腔医学技术 | 康复治疗学 | 土木工程 | 应用韩语 | 邮政工程 | 电影制作 | 遥感科学与技术 | 地理空间信息工程 | 飞行器控制与信息工程 | 临床药学,1
广西,物理类,487,74.64,66840,二本,eol.cn,北京信息科技大学 | 上海第二工业大学 | 重庆文理学院 | 洛阳理工学院 | 安徽建筑大学 | 浙江科技大学 | 西安邮电大学 | 山东理工大学 | 成都工业学院 | 湖北经济学院,护理学 | 现代物流管理 | 口腔医学技术 | 康复治疗学 | 土木工程 | 应用韩语 | 邮政工程 | 电影制作 | 遥感科学与技术 | 地理空间信息工程 | 飞行器控制与信息工程 | 临床药学,1
广西,物理类,512,81.53,48781,二本,eol.cn,首都经济贸易大学 | 浙江工业大学 | 广东工业大学 | 杭州电子科技大学 | 南京工业大学 | 燕山大学 | 昆明理工大学 | 长春理工大学 | 重庆邮电大学 | 上海理工大学,护理学 | 现代物流管理 | 新能源科学与工程 | 自动化 | 电子信息工程 | 统计学 | 电气工程及其自动化 | 国际税收 | 金融审计 | 国际经济发展合作 | 化学测量学与技术 | 资源化学,1
广西,物理类,537,87.53,33062,一本,eol.cn,深圳大学 | 南方科技大学 | 西湖大学 | 宁波大学 | 首都师范大学 | 北京邮电大学 | 南京航空航天大学 | 南京理工大学 | 西安电子科技大学 | 北京交通大学,护理学 | 网络空间安全 | 机器人工程 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术 | 自动化 | 电子信息工程,1
